id_oferty,dzielnica,metraz_m2,liczba_pokoi,pietro,rok_budowy,ma_balkon,ma_miejsce_parkingowe,odleglosc_od_centrum_km,cena_pln,cena_pln_per_m2,cena_pln_capped,cena_pln_log
10981,Targówek,35.9,3,1,1961,True,False,2.76,299246.0,8335.543175487466,299246.0,12.609024598307311
10982,Bemowo,79.8,5,5,2019,True,False,4.98,1076453.0,13489.38596491228,1076453.0,13.889182863800634
10983,Targówek,28.8,2,9,1983,True,True,2.54,358627.0,12452.326388888889,358627.0,12.790040918532748
10984,Wilanów,91.1,5,1,2007,True,False,5.33,1669694.0,18328.14489571899,1669694.0,14.328151532982645
10985,Bielany,35.2,2,11,1986,False,True,7.65,358797.0,10193.09659090909,358797.0,12.790514835015234
10986,Ursynów,69.0,5,6,1990,False,True,2.5,1117185.0,16191.08695652174,1117185.0,13.92632358164632
10987,Śródmieście,47.8,3,2,1980,True,True,12.12,862059.0,18034.70711297071,862059.0,13.66708015279192
10988,Ursynów,68.3,4,8,1987,True,True,16.47,737815.0,10802.562225475842,737815.0,13.511449750003365
10989,Ursynów,43.0,3,10,1992,True,True,14.7,576904.0,13416.372093023256,576904.0,13.26543288722077
10990,Ursynów,51.4,2,4,2010,True,True,1.13,811799.0,15793.75486381323,811799.0,13.607009283386935
10991,Śródmieście,55.9,4,7,1998,True,True,3.64,1275996.0,22826.404293381038,1275996.0,14.05923839178693
10992,Wilanów,33.0,1,10,2022,True,True,6.16,5053195.240775462,153127.12850834735,2101934.039999999,15.435531520008245
10993,Ochota,71.3,5,5,1957,False,False,1.74,726390.0,10187.798036465638,726390.0,13.495843716324623
10994,Praga-Południe,43.7,2,11,1998,True,False,1.88,582754.0,13335.33180778032,582754.0,13.275522136869775
10995,Bielany,50.0,3,9,2003,False,True,1.05,734051.0,14681.02,734051.0,13.506335149773935
10996,Ochota,33.1,1,7,2021,True,True,5.3,631578.0,19080.906344410876,631578.0,13.355978311919165
10997,Bielany,18.0,1,10,1958,True,True,6.43,217807.0,12100.388888888889,217807.0,12.291369219752255
10998,Wola,50.8,2,11,2002,False,False,9.69,902179.0,17759.42913385827,902179.0,13.712569335677022
10999,Targówek,108.1,6,2,2017,True,False,7.08,1437827.0,13300.897317298799,1437827.0,14.178644199538978
11000,Targówek,72.3,4,2,1978,False,False,7.82,420311.0,5813.430152143846,420311.0,12.94875257162061
11001,Białołęka,54.6,4,4,2019,True,True,1.31,696239.0,12751.630036630037,696239.0,13.453449707463395
11002,Targówek,49.2,3,10,1953,True,True,6.01,452823.0,9203.71951219512,452823.0,13.023258808000042
11003,Śródmieście,55.5,3,9,2011,False,True,4.88,1539164.0,27732.684684684686,1539164.0,14.246750619549804
11004,Bemowo,67.0,3,2,2021,True,False,3.21,1070118.0,15971.910447761195,1070118.0,13.883280415207436
11005,Mokotów,29.0,1,7,2007,False,False,3.98,546970.0,18861.03448275862,546970.0,13.212151063545315
11006,Białołęka,79.5,5,9,1993,False,True,6.46,1103089.0,13875.333333333334,1103089.0,13.913625890555128
11007,Mokotów,70.7,4,11,1957,True,False,8.12,795041.0,11245.275813295615,795041.0,13.586150222429684
11008,Bielany,70.8,5,7,2021,True,True,15.23,802318.0,11332.175141242938,802318.0,13.59526156337583
11009,Mokotów,64.6,3,1,1996,True,True,6.69,1208981.0,18714.876160990712,1208981.0,14.005289241148628
11010,Mokotów,55.4,3,11,1955,True,False,8.64,529018.0,9549.061371841155,529018.0,13.17877962701964
11011,Białołęka,69.8,4,3,2009,False,False,8.46,932804.0,13363.954154727795,932804.0,13.74595145476983
11012,Wola,68.0,4,9,1996,True,True,10.04,1077771.0,15849.573529411764,1077771.0,13.89040650529828
11013,Ursynów,47.2,3,0,1967,True,True,2.25,720792.0,15271.016949152541,720792.0,13.488107273797366
11014,Targówek,42.4,2,3,1976,True,False,5.4,513069.0,12100.683962264151,513069.0,13.148167567085862
11015,Targówek,57.2,3,11,1960,True,False,2.61,670939.0,11729.702797202797,670939.0,13.416434993177779
11016,Śródmieście,89.1,5,10,2002,False,False,2.74,1872169.0,21011.99775533109,1872169.0,14.44260874386233
11017,Białołęka,27.7,2,3,2005,True,True,6.82,389743.0,14070.14440433213,389743.0,12.873245392317884
11018,Śródmieście,22.7,1,9,1998,False,True,6.89,471472.0,20769.69162995595,471472.0,13.0636171153651
11019,Bemowo,58.6,4,8,2016,True,False,6.65,748647.0,12775.546075085324,748647.0,13.526024192086973
11020,Bemowo,56.1,4,2,2018,True,False,3.45,851203.0,15172.95900178253,851203.0,13.654407096806596
11021,Śródmieście,58.8,3,1,2005,True,True,5.5,1540656.0,26201.632653061224,1540656.0,14.247719506788558
11022,Białołęka,60.4,4,8,1952,True,False,4.27,635534.0,10522.086092715232,635534.0,13.362222442839384
11023,Śródmieście,50.1,2,8,2009,False,False,6.64,1097950.0,21915.169660678643,1097950.0,13.90895627346201
11024,Targówek,87.8,4,0,1992,True,True,9.86,978246.0,11141.753986332575,978246.0,13.793517473367215
11025,Ochota,19.8,1,5,2002,False,True,2.51,305768.0,15442.828282828283,305768.0,12.630585193891767
11026,Praga-Południe,36.8,2,9,2006,True,False,5.12,441148.0,11987.717391304348,441148.0,12.997137965845006
11027,Mokotów,52.7,3,7,1987,True,False,8.64,697694.0,13238.97533206831,697694.0,13.455537323497751
11028,Praga-Południe,18.8,1,2,2021,True,False,1.42,248221.0,13203.244680851063,248221.0,12.422078786019515
11029,Białołęka,51.1,3,10,1968,True,False,9.13,536155.0,10492.270058708415,536155.0,13.192180442483744
11030,Wilanów,91.6,6,8,2008,True,True,0.81,1915220.0,20908.515283842797,1915220.0,14.465343578638013
11032,Bemowo,60.1,3,5,2021,False,False,4.96,863241.0,14363.41098169717,863241.0,13.668450347905504
11033,Bielany,27.3,2,0,1966,True,True,4.19,260218.0,9531.794871794871,260218.0,12.469278863147924
11034,Mokotów,41.4,2,6,1964,True,False,3.85,634832.0,15334.106280193237,634832.0,13.361117251160351
11035,Ursynów,46.7,3,2,1986,True,False,14.46,411888.0,8819.871520342613,411888.0,12.928509174556527
11036,Wilanów,48.0,2,6,1989,True,False,2.02,873615.0,18200.3125,873615.0,13.680396198823376
11037,Białołęka,83.2,4,3,1976,False,True,6.99,841678.0,10116.322115384615,841678.0,13.643153985381472
11038,Mokotów,67.3,4,8,2003,True,False,14.8,1010002.0,15007.459138187221,1010002.0,13.82546385911006
11039,Praga-Południe,30.5,2,4,1994,True,False,8.8,309232.0,10138.754098360656,309232.0,12.641850317037996
11040,Bemowo,60.4,4,2,1955,True,False,6.49,736994.0,12201.887417218544,736994.0,13.510336386887944
11041,Wola,66.0,4,7,1985,True,False,5.99,998750.0,15132.575757575758,998750.0,13.814260777313685
11042,Ochota,80.1,4,5,2015,True,True,3.82,1437336.0,17944.26966292135,1437336.0,14.178302653920015
11043,Ursynów,89.8,5,1,2009,True,True,3.63,1314889.0,14642.416481069044,1314889.0,14.089263569905016
11044,Wilanów,32.7,2,2,2011,True,True,1.72,789026.0,24129.235474006113,789026.0,13.578555819774822
11045,Ochota,37.2,2,7,2009,True,True,9.5,557642.0,14990.37634408602,557642.0,13.231474251667487
11046,Mokotów,27.3,1,9,1984,False,False,1.86,447103.0,16377.399267399267,447103.0,13.01054650872645
11047,Bemowo,49.9,3,6,1964,True,False,4.88,522613.0,10473.206412825652,522613.0,13.166598420841094
11048,Bemowo,65.3,3,9,1981,False,False,4.11,1188341.0,18198.177641653907,1188341.0,13.98806961626346
11049,Praga-Południe,76.7,3,5,2016,True,False,5.8,1110652.0,14480.469361147327,1110652.0,13.920458688603086
11050,Targówek,53.3,3,0,2024,False,True,7.6,717776.0,13466.71669793621,717776.0,13.483914214830646
11051,Praga-Południe,324.3583772460973,2,8,1997,True,False,3.74,693470.0,2137.974686788651,693470.0,13.44946470099173
11052,Targówek,58.3,3,2,1951,True,True,2.23,739159.0,12678.542024013723,739159.0,13.513269685291363
11053,Targówek,36.6,2,4,1969,True,True,3.11,482705.0,13188.661202185793,482705.0,13.087163051652126
11054,Ursynów,101.0,6,6,1985,True,False,2.58,1413566.0,13995.70297029703,1413566.0,14.161626855063181
11055,Praga-Południe,19.6,1,6,2002,True,False,15.03,236259.0,12054.030612244896,236259.0,12.37268817250251
11056,Wola,59.1,3,2,1961,True,False,11.14,706160.0,11948.561759729273,706160.0,13.467598535802775
11057,Wilanów,99.5,6,3,2022,True,True,1.67,2232721.0,22439.40703517588,2101934.039999999,14.618732026878538
11058,Śródmieście,55.1,3,9,1988,True,False,4.14,1042047.0,18911.923774954626,1042047.0,13.856698565493595
11059,Śródmieście,50.8,3,6,2020,True,True,2.49,1193211.0,23488.405511811026,1193211.0,13.992159388561767
11060,Praga-Południe,47.1,2,7,2014,False,True,3.16,754749.0,16024.394904458599,754749.0,13.534141847569085
11061,Praga-Południe,51.0,2,1,2012,True,False,3.47,788790.0,15466.470588235294,788790.0,13.578256672469163
11062,Ochota,85.2,4,8,2004,True,False,2.71,1578823.0,18530.786384976524,1578823.0,14.272190824074087
11063,Wilanów,18.0,1,6,2005,True,False,8.98,310402.0,17244.555555555555,310402.0,12.64562673219295
11064,Wilanów,88.7,5,7,2006,True,False,6.36,1571295.0,17714.712514092447,1571295.0,14.267411314512156
11065,Ursynów,23.7,2,5,2005,True,False,6.04,305953.0,12909.409282700422,305953.0,12.631190042836927
11066,Praga-Południe,49.1,2,5,2001,False,False,11.89,559159.0,11388.16700610998,559159.0,13.234190936585065
11067,Wilanów,45.6,2,8,2024,True,False,8.6,878588.0,19267.280701754386,878588.0,13.68607249052739
11068,Ochota,67.9,4,3,2011,True,False,5.19,4717718.632116114,69480.39222556868,2101934.039999999,15.366836112028462
11069,Targówek,19.8,1,10,2013,True,False,6.13,303355.0,15320.959595959595,303355.0,12.622662312307854
11070,Bemowo,65.2,4,10,2018,True,False,9.48,859343.0,13180.10736196319,859343.0,13.663924586459164
11071,Bemowo,99.5,6,4,1976,False,True,9.1,154312.28165880532,1550.8772026010586,199597.62,11.946740111502363
11072,Targówek,25.0,1,8,1962,False,False,0.67,300008.0,12000.32,300008.0,12.611567753188346
11073,Białołęka,59.2,2,0,1996,True,False,6.82,716160.0,12097.297297297297,716160.0,13.481660281000682
11074,Ochota,40.4,2,3,1998,True,True,5.49,759367.0,18796.21287128713,759367.0,13.540241787361568
11075,Wilanów,64.4,4,6,2016,True,False,7.86,1242679.0,19296.257763975154,1242679.0,14.032780895675682
11076,Ochota,55.4,2,10,1994,True,True,1.12,959611.0,17321.49819494585,959611.0,13.774284315079992
11077,Targówek,40.9,1,8,2002,True,False,10.0,307683.0,7522.811735941321,307683.0,12.636828561258122
11078,Wola,65.7,4,10,1999,True,False,8.15,1119880.0,17045.357686453575,1119880.0,13.928732987626347
11079,Bielany,94.7,5,11,1956,True,True,3.98,1014248.0,10710.116156282998,1014248.0,13.829658995117999
11080,Mokotów,50.8,2,9,2005,True,True,13.74,893304.0,17584.72440944882,893304.0,13.702683346898043
11081,Targówek,70.8,3,5,2016,True,False,2.21,1097487.0,15501.228813559323,1097487.0,13.908534489930913
11082,Wilanów,26.5,1,11,1971,False,True,5.89,411484.0,15527.698113207547,411484.0,12.92752784643001
11083,Praga-Południe,34.0,2,7,2003,True,True,3.43,561726.0,16521.352941176472,561726.0,13.238771245729172
11084,Praga-Południe,65.4,3,8,2003,False,True,2.92,999903.0,15289.036697247706,999903.0,13.815414553355978
11085,Ursynów,87.7,5,9,1971,True,False,4.85,1184125.0,13501.995438996579,1184125.0,13.984515507682916
11086,Targówek,62.8,2,3,1967,True,False,1.21,584307.0,9304.251592356688,584307.0,13.278183520045582
11087,Ursynów,48.1,2,0,2024,False,False,8.15,724189.0,15055.904365904365,724189.0,13.492809067878104
11088,Targówek,55.0,2,7,1990,False,False,20.16,393695.0,7158.090909090909,393695.0,12.883334316859896
11089,Ochota,27.5,1,1,1977,True,False,2.15,359314.0,13065.963636363636,359314.0,12.791954720073221
11090,Mokotów,68.3,4,10,1972,True,False,11.78,875618.0,12820.175695461201,875618.0,13.682686343801537
11091,Ochota,74.4,5,0,2008,False,True,9.65,1315145.0,17676.68010752688,1315145.0,14.089458244046973
11092,Bielany,45.1,2,6,2004,True,False,1.51,713388.0,15817.915742793792,713388.0,13.477782132668343
11093,Bemowo,44.7,3,11,2006,True,False,2.04,712115.0,15930.984340044743,712115.0,13.475996098472185
11094,Śródmieście,60.8,4,9,1963,False,False,5.81,1066422.0,17539.83552631579,1066422.0,13.879820615506025
11095,Targówek,45.4,3,8,2019,True,True,7.85,609097.0,13416.233480176212,609097.0,13.319734453286104
11096,Bielany,53.5,3,10,1990,True,True,10.16,592157.0,11068.355140186915,592157.0,13.29152877014873
11097,Bemowo,101.2,6,11,1984,True,True,4.97,1174489.0,11605.622529644268,1174489.0,13.97634456878347
11098,Wilanów,49.6,2,11,1995,True,True,5.35,950801.0,19169.375,950801.0,13.76506111795776
11099,Białołęka,47.1,1,8,1990,True,False,1.68,672297.0,14273.821656050955,672297.0,13.41845697359029
11100,Mokotów,40.8,3,2,2018,True,True,11.84,784004.0,19215.784313725493,784004.0,13.572170676863228
11101,Ursynów,71.4,4,5,2021,True,False,9.77,989931.0,13864.579831932771,989931.0,13.805391532883036
11102,Ursynów,51.0,3,6,1984,True,True,7.13,841437.0,16498.764705882353,841437.0,13.642867611942613
11103,Ochota,40.7,2,9,2018,True,True,5.1,870660.0,21392.13759213759,870660.0,13.677007972266505
11104,Praga-Południe,84.1,5,8,2014,True,False,11.76,1148392.0,13655.077288941737,1148392.0,13.953874131773338
11105,Bemowo,86.2,6,1,2021,False,True,2.12,1637538.0,18996.960556844548,1637538.0,14.308705063001822
11106,Białołęka,41.8,3,7,1979,True,False,6.11,526653.0,12599.354066985647,526653.0,13.174299065412907
11107,Bielany,18.0,1,6,2002,False,True,15.29,214988.0,11943.777777777777,214988.0,12.278342143010242
11108,Mokotów,77.2,4,3,1981,True,True,2.09,1294632.0,16769.84455958549,1294632.0,14.073737815267666
11109,Bemowo,39.9,1,1,2016,False,False,17.54,365220.0,9153.383458646616,365220.0,12.808257928787958
11110,Białołęka,72.4,5,7,1950,True,False,9.35,612800.0,8464.088397790054,612800.0,13.325795529260972
11111,Śródmieście,18.0,1,10,2002,True,True,8.03,384175.0,21343.055555555555,384175.0,12.858856059900559
11112,Targówek,74.6,4,4,1986,False,True,11.58,821205.0,11008.109919571047,821205.0,13.61852927048113
11113,Ursynów,28.4,1,5,1985,False,False,10.26,339456.0,11952.676056338029,339456.0,12.735102561110926
11114,Bielany,71.1,3,10,2006,True,False,1.5,851805.0,11980.379746835444,851805.0,13.655114080353462
11115,Ursynów,55.3,4,6,2017,True,False,1.46,1007135.0,18212.206148282097,1007135.0,13.822621217199321
11116,Bielany,34.0,2,9,2004,True,True,3.53,589773.0,17346.264705882353,589773.0,13.287494691651728
11117,Ochota,46.0,3,0,2017,False,False,6.5,749467.0,16292.760869565218,749467.0,13.52711890048324
11118,Praga-Południe,70.1,4,7,1980,True,True,10.64,718726.0,10252.867332382311,718726.0,13.485236870581687
11119,Bielany,57.3,2,3,1999,True,True,4.41,915796.0,15982.478184991274,915796.0,13.72755000337535
11120,Ursynów,67.9,4,8,1994,True,False,2.94,1022617.0,15060.63328424153,1022617.0,13.837876563663613
11121,Ochota,98.5,5,0,1952,True,True,8.99,1291486.0,13111.532994923858,1291486.0,14.071304825652428
11122,Bielany,20.6,1,10,2001,False,True,4.28,353663.0,17168.106796116503,353663.0,12.776102588843033
11123,Śródmieście,90.6,5,1,2007,True,True,6.77,2028852.0,22393.509933774836,2028852.0,14.522981166700857
11124,Praga-Południe,57.3,2,5,2003,True,True,5.3,855887.0,14936.94589877836,855887.0,13.659894805441938
11125,Bielany,35.2,2,10,2011,True,False,3.06,496416.0,14102.727272727272,496416.0,13.115171578301531
11126,Ochota,25.7,3,9,2002,True,False,3.17,455475.0,17722.762645914398,455475.0,13.029098304941657
11127,Wilanów,50.8,3,10,1960,True,True,2.09,897963.0,17676.437007874018,897963.0,13.707885257393889
11128,Bemowo,75.3,4,0,1966,True,False,10.94,841700.0,11177.954847277557,841700.0,13.64318012327072
11129,Wola,52.2,3,3,2003,False,False,3.92,761047.0,14579.444444444443,761047.0,13.542451709756131
11130,Białołęka,88.2,5,7,1981,True,False,2.98,968197.0,10977.290249433107,968197.0,13.78319189079669
11131,Wola,23.1,1,9,1962,True,True,1.11,297203.0,12865.930735930735,297203.0,12.602174050685372
11132,Wilanów,54.7,2,4,1993,True,False,0.92,957071.0,17496.727605118827,957071.0,13.77163390271479
11133,Wola,27.4,2,8,2001,True,False,2.2,503421.0,18373.029197080294,503421.0,13.12918406354923
11134,Wilanów,63.0,4,10,1986,False,True,6.7,1096409.0,17403.31746031746,1096409.0,13.907551764128021
11135,Mokotów,74.5,4,10,2010,True,True,5.44,1454583.0,19524.604026845638,1454583.0,14.190230507054565
11136,Wilanów,45.7,3,5,2006,True,True,4.21,1024463.0,22417.13347921225,1024463.0,13.839680106951459
11137,Wilanów,18.0,1,0,1986,True,False,2.22,324398.0,18022.11111111111,324398.0,12.689729518604587
11138,Wilanów,59.4,3,5,2012,True,True,1.01,1240843.0,20889.612794612796,1240843.0,14.031302351208648
11139,Śródmieście,64.6,4,5,2006,True,False,3.01,1366872.0,21159.0092879257,1366872.0,14.128036207220513
11140,Bemowo,63.9,3,5,2006,False,True,4.25,948748.0,14847.386541471049,948748.0,13.762899553672977
11141,Targówek,82.2,5,7,2001,True,False,8.27,973589.0,11844.148418491484,973589.0,13.78874554944412
11142,Bielany,31.4,2,5,1952,True,True,1.55,443234.0,14115.732484076434,443234.0,13.00185538241629
11143,Białołęka,70.0,4,4,2009,True,False,4.01,984973.0,14071.042857142857,984973.0,13.80037052386676
11144,Praga-Południe,81.2,5,10,1989,True,False,2.14,1048120.0,12907.881773399014,1048120.0,13.862509595213629
11145,Bemowo,18.0,1,1,2022,True,True,3.45,303877.0,16882.055555555555,303877.0,12.624381584050152
11146,Ursynów,62.0,2,3,2016,False,False,16.96,829511.0,13379.209677419354,829511.0,13.628592855054109
11147,Targówek,43.9,2,9,2003,True,True,2.56,724259.0,16497.927107061503,724259.0,13.492905722923227
11148,Mokotów,53.2,3,4,1979,True,False,2.2,718326.0,13502.368421052632,718326.0,13.484680176107672
11149,Mokotów,62.6,3,9,1975,True,False,23.63,650463.0,10390.782747603833,650463.0,13.385441233358689
11150,Wilanów,44.3,2,3,1986,False,True,7.63,738886.0,16679.142212189618,738886.0,13.512900278901572
11151,Bemowo,40.1,2,1,1996,True,True,7.28,615368.0,15345.835411471322,615368.0,13.329977366860623
11152,Ochota,55.8,3,6,1983,False,True,2.66,871977.0,15626.827956989247,871977.0,13.678519473215053
11153,Wola,31.1,1,9,1998,True,False,16.76,429080.0,13796.784565916398,429080.0,12.969400991276377
11154,Ursynów,31.1,2,9,1971,False,False,1.64,394683.0,12690.771704180064,394683.0,12.885840723712489
11155,Mokotów,69.9,4,1,2023,True,False,10.2,1132374.0,16199.914163090127,1132374.0,13.939827754971589
11156,Białołęka,29.7,1,0,1965,True,True,11.07,344397.0,11595.858585858587,344397.0,12.749553244317921
11157,Mokotów,69.7,4,4,2021,True,True,12.61,1327955.0,19052.43902439024,1327955.0,14.099151475939502
11158,Praga-Południe,65.2,4,11,2020,True,False,13.52,888698.0,13630.337423312883,888698.0,13.69751387448682
11159,Bielany,18.0,2,0,1999,True,True,4.38,300124.0,16673.555555555555,300124.0,12.611954333523554
11160,Mokotów,40.1,1,0,2011,True,False,6.4,649302.0,16192.069825436409,649302.0,13.383654758846292
11161,Praga-Południe,81.3,5,0,1993,True,True,5.45,1073779.0,13207.613776137761,1073779.0,13.886695691354797
11162,Bemowo,33.4,2,5,2005,True,True,2.36,603014.0,18054.31137724551,603014.0,13.30969735102182
11163,Bemowo,44.8,2,8,1986,False,False,4.19,598868.0,13367.589285714286,598868.0,13.302798155350013
11164,Targówek,65.2,4,9,1983,True,False,11.09,718818.0,11024.815950920245,718818.0,13.485364866485993
11165,Mokotów,72.2,4,10,2002,False,False,1.73,1230087.0,17037.216066481993,1230087.0,14.022596269504847
11166,Białołęka,49.5,3,11,1997,True,True,8.83,722399.0,14593.919191919193,722399.0,13.490334281084913
11167,Mokotów,41.9,3,0,2002,True,True,9.1,621316.0,14828.544152744631,621316.0,13.339596697660392
11168,Białołęka,86.3,5,4,1982,True,False,5.61,1035401.0,11997.694090382387,1035401.0,13.850300315068703
11169,Śródmieście,93.3,5,8,1988,True,False,9.42,1704684.0,18270.996784565916,1704684.0,14.348890900898096
11170,Wilanów,76.5,4,8,1962,False,False,2.42,983846.0,12860.73202614379,983846.0,13.799225676140031
11171,Targówek,56.9,2,0,1958,True,True,2.1,822830.0,14460.984182776801,822830.0,13.620506112278724
11172,Śródmieście,37.2,2,7,1979,False,False,3.88,533373.0,14337.98387096774,533373.0,13.186978145635017
11173,Mokotów,36.7,3,0,1961,False,False,6.55,489297.0,13332.34332425068,489297.0,13.100726989796962
11174,Targówek,66.5,3,7,1965,True,False,16.01,657349.0,9884.947368421053,657349.0,13.395971880124751
11175,Śródmieście,64.2,3,0,2015,False,False,5.6,1260632.0,19636.01246105919,1260632.0,14.04712453372898
11176,Wola,85.8,5,11,1956,True,True,3.91,1277376.0,14887.832167832168,1277376.0,14.060319314624214
11177,Mokotów,69.3,3,4,2007,False,False,10.83,1037463.0,14970.606060606062,1037463.0,13.852289831689793
11178,Śródmieście,21.9,1,7,1981,True,False,1.84,473627.0,21626.80365296804,473627.0,13.06817748242594
11179,Wola,78.1,4,5,2018,True,False,1.55,1880639.0,24079.884763124202,1880639.0,14.447122702406423
11180,Wola,33.0,1,8,1997,False,False,16.19,434774.0,13174.969696969696,434774.0,12.982583934876043
11181,Bemowo,46.6,2,0,1984,True,False,2.95,675939.0,14505.128755364807,675939.0,13.42385959368948
11182,Mokotów,60.5,4,8,1999,True,False,12.79,816693.0,13499.05785123967,816693.0,13.613019762680468
11183,Wola,98.9,5,0,1989,True,True,11.84,1516362.0,15332.275025278057,1516362.0,14.231825262432148
11184,Bemowo,123.4,6,9,2002,True,True,9.69,1696888.0,13751.118314424635,1696888.0,14.344307132530808
11185,Śródmieście,68.3,3,9,1966,True,True,10.8,1263748.0,18502.89897510981,1263748.0,14.049593258020758
11186,Praga-Południe,51.0,3,2,2024,False,True,10.56,603118.0,11825.843137254902,603118.0,13.309869802839376
11187,Mokotów,66.8,4,0,1993,True,True,0.74,1176076.0,17605.928143712576,1176076.0,13.977694881487713
11188,Targówek,74.5,4,2,1987,True,True,6.69,1101404.0,14783.946308724831,1101404.0,13.912097195476989
11189,Białołęka,47.9,3,11,2010,True,True,5.77,694773.0,14504.655532359082,694773.0,13.45134189180838
11190,Białołęka,94.5,4,10,1988,True,True,3.54,1443393.0,15274.0,1443393.0,14.182507842759792
11191,Śródmieście,60.1,4,1,2016,True,True,4.27,1507161.0,25077.5540765391,1507161.0,14.225738970172175
11192,Ochota,66.0,4,1,1995,False,True,4.95,1092475.0,16552.651515151516,1092475.0,13.903957237747196
11193,Ochota,69.7,4,8,2010,False,False,4.35,1068346.0,15327.77618364419,1068346.0,13.881623152098674
11194,Śródmieście,64.3,4,7,1965,True,False,11.62,991596.0,15421.39968895801,991596.0,13.807072053725122
11195,Wola,73.5,4,0,2017,True,True,4.37,1526720.0,20771.700680272108,1526720.0,14.238632856308616
11196,Mokotów,41.4,3,11,2011,False,False,23.09,494613.0,11947.173913043478,494613.0,13.11153293937043
11197,Białołęka,42.7,2,3,1976,False,False,3.24,549770.0,12875.175644028102,549770.0,13.217257106868884
11198,Białołęka,30.8,2,0,1969,True,True,3.93,364491.0,11834.123376623376,364491.0,12.806259882316192
11199,Wola,64.7,4,0,1985,True,False,4.67,882314.0,13637.001545595054,882314.0,13.690304414085741
11200,Białołęka,72.1,4,11,2023,False,False,2.92,859858.0,11925.908460471568,859858.0,13.664523701299476
11201,Targówek,65.1,4,11,1980,True,False,4.65,766245.0,11770.276497695853,766245.0,13.549258545990547
11202,Mokotów,91.8,5,3,1995,True,True,3.47,1834907.0,19988.093681917213,1834907.0,14.422504901974163
11203,Bielany,54.9,3,1,1955,True,False,8.87,526645.0,9592.80510018215,526645.0,13.174283875058782
11204,Białołęka,69.7,4,2,1991,True,True,3.84,1011876.0,14517.589670014346,1011876.0,13.827317579940805
11205,Śródmieście,31.0,1,10,2002,True,False,2.63,684529.0,22081.58064516129,684529.0,13.436487750361634
11206,Targówek,46.5,3,8,2022,True,False,4.16,724464.0,15579.870967741936,724464.0,13.493188730397204
11207,Białołęka,70.3,5,1,1999,True,False,5.2,856264.0,12180.142247510668,856264.0,13.660335186653304
11208,Wilanów,73.7,4,3,2016,True,False,4.48,1450833.0,19685.658073270013,1450833.0,14.187649121462297
11209,Targówek,48.5,3,0,2000,True,True,23.64,549675.0,11333.505154639175,549675.0,13.21708429271734
11210,Bemowo,53.4,2,1,1956,True,False,7.43,581965.0,10898.220973782772,581965.0,13.274167305763118
11211,Bielany,21.6,2,4,1984,False,False,2.02,267228.0,12371.666666666666,267228.0,12.495861247689486
11212,Ursynów,47.1,3,9,2002,False,True,8.2,565320.0,12002.547770700636,565320.0,13.245148990390167
11213,Śródmieście,74.6,4,0,2022,True,False,6.55,1735473.0,23263.713136729224,1735473.0,14.36679113289835
11214,Śródmieście,67.7,3,10,2018,True,True,7.61,1506820.0,22257.311669128507,1506820.0,14.225512691522656
11215,Mokotów,66.0,3,6,1977,False,True,8.17,940561.0,14250.924242424242,940561.0,13.75423284793215
11216,Targówek,56.1,3,3,1977,True,False,12.44,491305.0,8757.664884135473,491305.0,13.104822430579624
11217,Wola,55.2,2,5,1975,True,True,4.9,851110.0,15418.659420289854,851110.0,13.654297833832244
11218,Śródmieście,40.5,2,7,2021,False,False,5.24,1008125.0,24891.975308641977,1008125.0,13.823603719801602
11219,Targówek,70.4,4,5,2017,True,True,3.19,1146535.0,16286.008522727272,1146535.0,13.952255780699907
11220,Targówek,64.3,4,1,2013,False,True,6.26,840555.0,13072.39502332815,840555.0,13.64181885661906
11221,Wilanów,65.8,5,0,1990,False,False,2.95,1064703.0,16180.896656534955,1064703.0,13.878207384222474
11222,Praga-Południe,43.4,3,7,1998,True,True,2.46,557690.0,12850.0,557690.0,13.231560324538986
11223,Praga-Południe,18.0,1,7,1995,True,False,15.27,166836.0,9268.666666666666,199597.62,12.024772566849768
11224,Ursynów,79.1,4,8,1979,True,False,5.16,914903.0,11566.409608091024,914903.0,13.72657442072059
11225,Bemowo,44.5,2,5,1998,True,False,7.51,618630.0,13901.797752808989,618630.0,13.335264251136229
11226,Ursynów,36.0,1,11,1955,True,False,3.54,462829.0,12856.361111111111,462829.0,13.045115095018382
11227,Białołęka,70.3,3,0,1968,True,False,17.21,620340.0,8824.182076813657,620340.0,13.33802460582671
11228,Wola,46.4,2,8,2019,True,True,4.62,926532.0,19968.362068965518,926532.0,13.73920494199014
11229,Białołęka,78.3,3,11,2012,False,False,13.55,771317.0,9850.791826309069,771317.0,13.555856018872653
11230,Ochota,68.6,4,2,1992,True,True,7.5,957232.0,13953.819241982508,957232.0,13.771802109975786
11231,Białołęka,70.0,4,10,1999,True,False,5.7,755052.0,10786.457142857143,755052.0,13.534543224442846
11232,Mokotów,24.9,1,5,1989,True,False,6.75,351223.0,14105.341365461849,351223.0,12.769179475538063
11233,Białołęka,81.7,5,9,2012,True,False,5.12,1136601.0,13911.88494492044,1136601.0,13.943553667477605
11234,Ursynów,60.7,4,9,2014,True,False,4.89,1151599.0,18971.976935749586,1151599.0,13.956662837720158
11235,Śródmieście,46.9,3,10,2013,True,False,6.45,68521.12835372576,1461.0048689493765,199597.62,11.134912013743824
